id_feature_value;id_lang;value;
"3197";"1";"2 Cápsulas";
"3198";"1";"Frasco";
"3199";"1";"5 ml";
"3200";"1";"Frasco";
"3201";"1";"120 ml";
"3202";"1";"Caja";
"3203";"1";"20 Tabletas";
"3204";"1";"Caja";
"3205";"1";"14 Tabletas";
"3206";"1";"Caja";
"3207";"1";"10 Tabletas Vaginales";
"3208";"1";"Caja";
"3209";"1";"14 Comprimidos";
"3210";"1";"Frasco";
"3211";"1";"120 Dosis";
"3212";"1";"Frasco";
"3213";"1";"5 ml";
"3214";"1";"Caja";
"3215";"1";"14 Tabletas";
"3216";"1";"Frasco";
"3217";"1";"200 Dosis";
"3218";"1";"Frasco";
"3219";"1";"120 ml";
"3220";"1";"Frasco";
"3221";"1";"50 ml";
"3222";"1";"Frasco";
"3223";"1";"5 ml";
"3224";"1";"Tubo";
"3225";"1";"45 g";
"3226";"1";"Caja";
"3227";"1";"50 Tabletas";
"3228";"1";"Caja";
"3229";"1";"14 Comprimidos";
"3230";"1";"Caja";
"3231";"1";"30 Cápsulas";
"3232";"1";"Frasco";
"3233";"1";"22 ml";
"3234";"1";"Frasco";
"3235";"1";"15 ml";
"3236";"1";"Frasco";
"3237";"1";"90 ml";
"3238";"1";"Frasco";
"3239";"1";"120 Dosis";
"3240";"1";"Frasco";
"3241";"1";"120 ml";
"3242";"1";"Frasco";
"3243";"1";"120 ml";
"3244";"1";"Frasco";
"3245";"1";"5 ml";
"3246";"1";"Frasco";
"3247";"1";"6 ml";
"3248";"1";"Frasco";
"3249";"1";"15 ml";
"3250";"1";"Tubo";
"3251";"1";"40 g";
"3252";"1";"Frasco";
"3253";"1";"120 Dosis";
"3254";"1";"Caja";
"3255";"1";"20 Tabletas";
"3256";"1";"Caja";
"3257";"1";"4 Comprimidos";
"3258";"1";"Caja";
"3259";"1";"3 Ampollas";
"3260";"1";"Caja";
"3261";"1";"10 Tabletas";
"3262";"1";"Caja";
"3263";"1";"28 Comprimidos";
"3264";"1";"Caja";
"3265";"1";"6 Ampollas";
"3266";"1";"Caja";
"3267";"1";"30 Tabletas";
"3268";"1";"Caja";
"3269";"1";"20 Cápsulas";
"3270";"1";"Tubo";
"3271";"1";"30 g";
"3272";"1";"Caja";
"3273";"1";"20 Tabletas";
"3274";"1";"Caja";
"3275";"1";"14 Tabletas";
"3276";"1";"Caja";
"3277";"1";"15 Tabletas";
"3278";"1";"Caja";
"3279";"1";"10 Cápsulas";
"3280";"1";"Caja";
"3281";"1";"28 Comprimidos";
"3282";"1";"Caja";
"3283";"1";"14 Tabletas";
"3284";"1";"Frasco";
"3285";"1";"280 Dosis";
"3286";"1";"Caja";
"3287";"1";"240 Cápsulas";
"3288";"1";"Caja";
"3289";"1";"10 Cápsulas";
"3290";"1";"Caja";
"3291";"1";"3 Ampollas";
"3292";"1";"Caja";
"3293";"1";"30 Tabletas";
"3294";"1";"Caja";
"3295";"1";"20 Tabletas";
"3296";"1";"Frasco";
"3297";"1";"60 Dosis";
"3298";"1";"Tubo";
"3299";"1";"5 g";
"3300";"1";"Caja";
"3301";"1";"30 Tabletas";
"3302";"1";"Caja";
"3303";"1";"14 Cápsulas";
"3304";"1";"Frasco";
"3305";"1";"5ml";
"3306";"1";"Caja";
"3307";"1";"5 Comprimidos";
"3308";"1";"Caja";
"3309";"1";"30 Tabletas";
"3310";"1";"Caja";
"3311";"1";"30 Tabletas";
"3312";"1";"Caja";
"3313";"1";"10 Cápsulas";
"3314";"1";"Caja";
"3315";"1";"20 Tabletas";
"3316";"1";"Caja";
"3317";"1";"14 Tabletas";
"3318";"1";"Caja";
"3319";"1";"2 Tabletas";
"3320";"1";"Caja";
"3321";"1";"30 Tabletas";
"3322";"1";"Caja";
"3323";"1";"3 Tabletas";
"3324";"1";"Caja";
"3325";"1";"10 Tabletas";
"3326";"1";"Caja";
"3327";"1";"14 Tabletas";
"3328";"1";"Caja";
"3329";"1";"4 Tabletas";
"3330";"1";"Caja";
"3331";"1";"1 Ampolla";
"3332";"1";"Caja";
"3333";"1";"20 Tabletas";
"3334";"1";"Caja";
"3335";"1";"10 Tabletas";
"3336";"1";"Caja";
"3337";"1";"28 Graceas";
"3338";"1";"Caja";
"3339";"1";"10 Tabletas";
"3340";"1";"Caja";
"3341";"1";"30 Tabletas";
"3342";"1";"Caja";
"3343";"1";"10 Tabletas";
"3344";"1";"Frasco";
"3345";"1";"120 ml";
"3346";"1";"Frasco";
"3347";"1";"14 Cápsulas";
"3348";"1";"Frasco";
"3349";"1";"120 ml";
"3350";"1";"Frasco";
"3351";"1";"100 g";
"3352";"1";"Frasco";
"3353";"1";"150 ml";
"3354";"1";"Tubo";
"3355";"1";"30 g";
"3356";"1";"Frasco";
"3357";"1";"120 ml";
"3358";"1";"Frasco";
"3359";"1";"120 ml";
"3360";"1";"Frasco";
"3361";"1";"30 Tabletas";
"3362";"1";"Frasco";
"3363";"1";"15 ml";
"3364";"1";"Frasco";
"3365";"1";"100 ml";
"3366";"1";"Frasco";
"3367";"1";"20 ml";
"3368";"1";"Caja";
"3369";"1";"20 Ampollas";
"3370";"1";"Caja";
"3371";"1";"30 Sobres";
"3372";"1";"Tubo";
"3373";"1";"20 g";
"3374";"1";"Tubo";
"3375";"1";"20 g";
"3376";"1";"Tubo";
"3377";"1";"30 g";
"3378";"1";"Caja";
"3379";"1";"1 Ampolla";
"3380";"1";"Caja";
"3381";"1";"2O Comprimidos";
"3382";"1";"Caja";
"3383";"1";"10 Tabletas";
"3384";"1";"Caja";
"3385";"1";"30 Tabletas";
"3386";"1";"Caja";
"3387";"1";"15 Tabletas";
"3388";"1";"Caja";
"3389";"1";"30 Sobres";
"3390";"1";"Caja";
"3391";"1";"50 Tabletas";
"3392";"1";"Caja";
"3393";"1";"4 Parches";
"3394";"1";"Caja";
"3395";"1";"10 Comprimidos";
"3396";"1";"Caja";
"3397";"1";"21 Tabletas";
"3398";"1";"Caja";
"3399";"1";"20 Tabletas";
"3400";"1";"Caja";
"3401";"1";"10 Tabletas";
"3402";"1";"Caja";
"3403";"1";"30 Tabletas";
"3404";"1";"Caja";
"3405";"1";"10 Tabletas";
"3406";"1";"Caja";
"3407";"1";"30 Comprimidos";
"3408";"1";"Caja";
"3409";"1";"2 Tabletas";
"3410";"1";"Caja";
"3411";"1";"1 Cápsulas";
"3412";"1";"Caja";
"3413";"1";"20 Tabletas";
"3414";"1";"Caja";
"3415";"1";"252 Tabletas";
"3416";"1";"Caja";
"3417";"1";"15 Tabletas";
"3418";"1";"Caja";
"3419";"1";"10 Tabletas";
"3420";"1";"Caja";
"3421";"1";"10 Tabletas";
"3422";"1";"Caja";
"3423";"1";"10 Cápsulas";
"3424";"1";"Caja";
"3425";"1";"30 Tabletas";
"3426";"1";"Frasco";
"3427";"1";"5 ml";
"3428";"1";"Caja";
"3429";"1";"10 Tabletas";
"3430";"1";"Caja";
"3431";"1";"15 Tabletas";
"3432";"1";"Caja";
"3433";"1";"20 Tabletas";
"3434";"1";"Caja";
"3435";"1";"28 Tabletas";
"3436";"1";"Tubo";
"3437";"1";"20 g";
"3438";"1";"Caja";
"3439";"1";"10 Tabletas";
"3440";"1";"Caja";
"3441";"1";"5 Comprimidos";
"3442";"1";"Caja";
"3443";"1";"20 Tabletas";
"3444";"1";"Caja";
"3445";"1";"15 Tabletas";
"3446";"1";"Caja";
"3447";"1";"20 Tabletas";
"3448";"1";"Caja";
"3449";"1";"14 Tabletas";
"3450";"1";"Caja";
"3451";"1";"30 Tabletas";
"3452";"1";"Caja";
"3453";"1";"2 Tabletas";
"3454";"1";"Caja";
"3455";"1";"10 Tabletas";
"3456";"1";"Caja";
"3457";"1";"30 Tabletas";
"3458";"1";"Caja";
"3459";"1";"20 Viales";
"3460";"1";"Caja";
"3461";"1";"30 Comprimidos";
"3462";"1";"Caja";
"3463";"1";"10 Sobres";
"3464";"1";"Caja";
"3465";"1";"30 Tabletas";
"3466";"1";"Caja";
"3467";"1";"28 Tabletas";
"3468";"1";"Caja";
"3469";"1";"28 Tabletas";
"3470";"1";"Caja";
"3471";"1";"14 gageas";
"3472";"1";"Caja";
"3473";"1";"30 Comprimidos";
"3474";"1";"Caja";
"3475";"1";"14 Comprimidos";
"3476";"1";"Tubo";
"3477";"1";"15 g";
"3478";"1";"Caja";
"3479";"1";"30 Tabletas";
"3480";"1";"Caja";
"3481";"1";"4 Tabletas";
"3482";"1";"Caja";
"3483";"1";"30 Tabletas";
"3484";"1";"Caja";
"3485";"1";"28 Tabletas";
"3486";"1";"Caja";
"3487";"1";"10 Comprimidos";
"3488";"1";"Tubo";
"3489";"1";"30 g";
"3490";"1";"Caja";
"3491";"1";"60 Tabletas";
"3492";"1";"Caja";
"3493";"1";"30 Comprimidos";
"3494";"1";"Caja";
"3495";"1";"10 Tabletas";
"3496";"1";"Caja";
"3497";"1";"14 Tabletas";
"3498";"1";"Caja";
"3499";"1";"30 Tabletas";
"3500";"1";"Frasco";
"3501";"1";"30 ml";
"3502";"1";"Caja";
"3503";"1";"50 Tabletas";
"3504";"1";"Caja";
"3505";"1";"10 Tabletas";
"3506";"1";"Tubo";
"3507";"1";"30 g";
"3508";"1";"Frasco";
"3509";"1";"120 ml";
"3510";"1";"Caja";
"3511";"1";"10 Tabletas";
"3512";"1";"Caja";
"3513";"1";"60 Comprimidos";
"3514";"1";"Caja";
"3515";"1";"20 Cápsulas";
"3516";"1";"Frasco";
"3517";"1";"30 ml";
"3518";"1";"Caja";
"3519";"1";"10 Tabletas";
"3520";"1";"Caja";
"3521";"1";"20 Tabletas";
"3522";"1";"Caja";
"3523";"1";"1 Ampolla";
"3524";"1";"Frasco";
"3525";"1";"5 ml";
"3526";"1";"Caja";
"3527";"1";"14 Tabletas";
"3528";"1";"Caja";
"3529";"1";"10 Tabletas";
"3530";"1";"Frasco";
"3531";"1";"5 ml";
"3532";"1";"Caja";
"3533";"1";"6 Ampollas";
"3534";"1";"Frasco";
"3535";"1";"5 ml";
"3536";"1";"Frasco";
"3537";"1";"5 ml";
"3538";"1";"Caja";
"3539";"1";"1 Ampolla";
"3540";"1";"Caja";
"3541";"1";"100 Cápsulas";
"3542";"1";"Caja";
"3543";"1";"30 Tabletas";
"3544";"1";"Caja";
"3545";"1";"30 Tabletas";
"3546";"1";"Caja";
"3547";"1";"10 Réspulas";
"3548";"1";"Caja";
"3549";"1";"100 Tabletas";
"3550";"1";"Caja";
"3551";"1";"30 Tabletas";
"3552";"1";"Caja";
"3553";"1";"28 Tabletas";
"3554";"1";"Caja";
"3555";"1";"14 Tabletas";
"3556";"1";"Tubo";
"3557";"1";"20 g";
"3558";"1";"Frasco";
"3559";"1";"120 ml";
"3560";"1";"Frasco";
"3561";"1";"80 ml";
"3562";"1";"Tubo";
"3563";"1";"40 g";
"3564";"1";"Tubo";
"3565";"1";"10 g";
"3566";"1";"Caja";
"3567";"1";"50 Tabletas";
"3568";"1";"Caja";
"3569";"1";"10 Comprimidos";
"3570";"1";"Caja";
"3571";"1";"7 Tabletas";
"3572";"1";"Caja";
"3573";"1";"10 Tabletas";
"3574";"1";"Caja";
"3575";"1";"1 Ampolla";
"3576";"1";"Caja";
"3577";"1";"30 Tabletas";
"3578";"1";"Caja";
"3579";"1";"7 Tabletas";
"3580";"1";"Caja";
"3581";"1";"50 Tabletas";
"3582";"1";"Caja";
"3583";"1";"10 Cápsulas";
"3584";"1";"Caja";
"3585";"1";"2 Tabletas";
"3586";"1";"Caja";
"3587";"1";"10 Tabletas";
"3588";"1";"Caja";
"3589";"1";"1 Ampolla";
"3590";"1";"Caja";
"3591";"1";"30 Cápsulas";
"3592";"1";"Caja";
"3593";"1";"10 Tabletas";
"3594";"1";"Caja";
"3595";"1";"12 Sobres";
"3596";"1";"Caja";
"3597";"1";"150 Comprimidos";
"3598";"1";"Caja";
"3599";"1";"100 Tabletas";
"3600";"1";"Caja";
"3601";"1";"30 Cápsulas";
"3602";"1";"Tubo";
"3603";"1";"40 g";
"3604";"1";"Tubo";
"3605";"1";"30 g";
"3606";"1";"Tubo";
"3607";"1";"40 g";
"3608";"1";"Caja";
"3609";"1";"50 Tabletas";
"3610";"1";"Frasco";
"3611";"1";"120 ml";
"3612";"1";"Frasco";
"3613";"1";"120 ml";
"3614";"1";"Frasco";
"3615";"1";"100 ml";
"3616";"1";"Tubo";
"3617";"1";"40 g";
"3618";"1";"Caja";
"3619";"1";"28 Tabletas";
"3620";"1";"Caja";
"3621";"1";"1 Ampolla";
"3622";"1";"Frasco";
"3623";"1";"45 ml";
"3624";"1";"Frasco";
"3625";"1";"60 ml";
"3626";"1";"Tubo";
"3627";"1";"20 g";
"3628";"1";"Frasco";
"3629";"1";"60 ml";
"3630";"1";"Caja";
"3631";"1";"1 Ampolla";
"3632";"1";"Caja";
"3633";"1";"12 Sobres";
"3634";"1";"Caja";
"3635";"1";"30 Sobres";
"3636";"1";"Caja";
"3637";"1";"100 Tabletas";
"3638";"1";"Caja";
"3639";"1";"100 Tabletas";
"3640";"1";"Caja";
"3641";"1";"1 Ovulo";
"3642";"1";"Tubo";
"3643";"1";"40 g";
"3644";"1";"Caja";
"3645";"1";"10 Tabletas";
"3646";"1";"Frasco";
"3647";"1";"45 ml";
"3648";"1";"Frasco";
"3649";"1";"120 ml";
"3650";"1";"Frasco";
"3651";"1";"120 ml";
"3652";"1";"Frasco";
"3653";"1";"120 ml";
"3654";"1";"Frasco";
"3655";"1";"50 ml";
"3656";"1";"Tubo";
"3657";"1";"40 g";
"3658";"1";"Caja";
"3659";"1";"10 Tabletas";
"3660";"1";"Caja";
"3661";"1";"1 Jeringa Prellenada";
"3662";"1";"Frasco";
"3663";"1";"90 ml";
"3664";"1";"Frasco";
"3665";"1";"20 ml";
"3666";"1";"Caja";
"3667";"1";"10 Tabletas";
"3668";"1";"Caja";
"3669";"1";"40 Tabletas";
"3670";"1";"Caja";
"3671";"1";"28 Tabletas";
"3672";"1";"Tubo";
"3673";"1";"15 g";
"3674";"1";"Caja";
"3675";"1";"30 Tabletas";
"3676";"1";"Caja";
"3677";"1";"2 Comprimidos";
"3678";"1";"Caja";
"3679";"1";"30 Tabletas";
"3680";"1";"Caja";
"3681";"1";"20 Tabletas";
"3682";"1";"Caja";
"3683";"1";"24 Sobres";
"3684";"1";"Caja";
"3685";"1";"100 Cápsulas";
"3686";"1";"Caja";
"3687";"1";"30 Sobres";
"3688";"1";"Frasco";
"3689";"1";"150 ml";
"3690";"1";"Frasco";
"3691";"1";"120 ml";
"3692";"1";"Caja";
"3693";"1";"60 Cápsulas";
"3694";"1";"Caja";
"3695";"1";"15 Tabletas";
"3696";"1";"Caja";
"3697";"1";"20 Tabletas";
"3698";"1";"Caja";
"3699";"1";"10 Tabletas";
"3700";"1";"Caja";
"3701";"1";"60 Tabletas";
"3702";"1";"Frasco";
"3703";"1";"120 ml";
"3704";"1";"Caja";
"3705";"1";"14 Cápsulas";
"3706";"1";"Caja";
"3707";"1";"1 Ovulo";
"3708";"1";"Caja";
"3709";"1";"5 Ampollas";
"3710";"1";"Frasco";
"3711";"1";"30 ml";
"3712";"1";"Caja";
"3713";"1";"28 Tabletas";
"3714";"1";"Caja";
"3715";"1";"5 Sobres";
"3716";"1";"Caja";
"3717";"1";"2 Cápsulas";
"3718";"1";"Caja";
"3719";"1";"14 Tabletas";
"3720";"1";"Frasco";
"3721";"1";"20 ml";
"3722";"1";"Frasco";
"3723";"1";"15 ml";
"3724";"1";"Caja";
"3725";"1";"2 Ampollas";
"3726";"1";"Frasco";
"3727";"1";"30 ml";
"3728";"1";"Caja";
"3729";"1";"14 Tabletas";
"3730";"1";"Caja";
"3731";"1";"7 Comprimidos";
"3732";"1";"Frasco";
"3733";"1";"5 ml";
"3734";"1";"Caja";
"3735";"1";"30 Cápsulas";
"3736";"1";"Tubo";
"3737";"1";"40 g";
"3738";"1";"Caja";
"3739";"1";"14 Cápsulas";
"3740";"1";"Frasco";
"3741";"1";"0.5 ml";
"3742";"1";"Tubo";
"3743";"1";"40 g";
"3744";"1";"Caja";
"3745";"1";"10 Tabletas";
"3746";"1";"Tubo";
"3747";"1";"60 g";
"3748";"1";"Tubo";
"3749";"1";"60 g";
"3750";"1";"Caja";
"3751";"1";"5 Ampollas";
"3752";"1";"Frasco";
"3753";"1";"120 ml";
"3754";"1";"Frasco";
"3755";"1";"10 Frascos Viales";
"3756";"1";"Frasco";
"3757";"1";"45 ml";
"3758";"1";"Caja";
"3759";"1";"14 Tabletas";
"3760";"1";"Caja";
"3761";"1";"35 Tabletas";
"3762";"1";"Caja";
"3763";"1";"10 Comprimidos";
"3764";"1";"Frasco";
"3765";"1";"150 ml";
"3766";"1";"Caja";
"3767";"1";"10 Comprimidos";
"3768";"1";"Frasco";
"3769";"1";"180 ml";
"3770";"1";"Caja";
"3771";"1";"30 Tabletas";
"3772";"1";"Caja";
"3773";"1";"60 Tabletas";
"3774";"1";"Caja";
"3775";"1";"5 Ampollas";
"3776";"1";"Tubo";
"3777";"1";"30 g";
"3778";"1";"Caja";
"3779";"1";"14 Comprimidos";
"3780";"1";"Caja";
"3781";"1";"14 Comprimidos";
"3782";"1";"Caja";
"3783";"1";"6 Ampollas";
"3784";"1";"Frasco";
"3785";"1";"50 Cápsulas";
"3786";"1";"Tubo";
"3787";"1";"15 g";
"3788";"1";"Frasco";
"3789";"1";"20 ml";
"3790";"1";"Caja";
"3791";"1";"10 Cápsulas";
"3792";"1";"Caja";
"3793";"1";"100 Cápsulas";
"3794";"1";"Caja";
"3795";"1";"10 Tabletas";
"3796";"1";"Caja";
"3797";"1";"30 Cápsulas";
"3798";"1";"Frasco";
"3799";"1";"25 ml";
"3800";"1";"Caja";
"3801";"1";"14 Comprimidos";
"3802";"1";"Frasco";
"3803";"1";"120 ml";
"3804";"1";"Caja";
"3805";"1";"30 Comprimidos";
"3806";"1";"Caja";
"3807";"1";"10 Comprimidos";
"3808";"1";"Frasco";
"3809";"1";"120 Dosis";
"3810";"1";"Caja";
"3811";"1";"25 Sobres";
"3812";"1";"Caja";
"3813";"1";"15 Tabletas";
"3814";"1";"Caja";
"3815";"1";"3 Tabletas";
"3816";"1";"Tubo";
"3817";"1";"30 g";
"3818";"1";"Caja";
"3819";"1";"14 Cápsulas";
"3820";"1";"Frasco";
"3821";"1";"10 ml";
"3822";"1";"Tubo";
"3823";"1";"60 g";
"3824";"1";"Caja";
"3825";"1";"15 Tabletas";
"3826";"1";"Caja";
"3827";"1";"10 Tabletas";
"3828";"1";"Frasco";
"3829";"1";"5 ml";
"3830";"1";"Caja";
"3831";"1";"30 Comprimidos";
"3832";"1";"Caja";
"3833";"1";"20 Comprimidos";
"3834";"1";"Caja";
"3835";"1";"10 Comprimidos";
"3836";"1";"Frasco";
"3837";"1";"5 ml";
"3838";"1";"Frasco";
"3839";"1";"7.5 ml";
"3840";"1";"Caja";
"3841";"1";"144 Tabletas";
"3842";"1";"Caja";
"3843";"1";"360 ml";
"3844";"1";"Tubo";
"3845";"1";"60 g";
"3846";"1";"Frasco";
"3847";"1";"120 ml";
"3848";"1";"Frasco";
"3849";"1";"120 ml";
"3850";"1";"Caja";
"3851";"1";"12 Cápsulas";
"3852";"1";"Caja";
"3853";"1";"35 Tabletas";
"3854";"1";"Caja";
"3855";"1";"150 Cápsulas";
"3856";"1";"Caja";
"3857";"1";"14 Tabletas";
"3858";"1";"Caja";
"3859";"1";"50 Comprimidos";
"3860";"1";"Caja";
"3861";"1";"30 Tabletas";
"3862";"1";"Caja";
"3863";"1";"30 Cápsulas";
"3864";"1";"Frasco";
"3865";"1";"5 ml";
"3866";"1";"Caja";
"3867";"1";"10 Tabletas";
"3868";"1";"Caja";
"3869";"1";"10 Tabletas";
"3870";"1";"Caja";
"3871";"1";"20 Comprimidos";
"3872";"1";"Caja";
"3873";"1";"40 Cápsulas";
"3874";"1";"Caja";
"3875";"1";"20 Cápsulas";
"3876";"1";"Frasco";
"3877";"1";"15 ml";
"3878";"1";"Frasco";
"3879";"1";"90 ml";
"3880";"1";"Caja";
"3881";"1";"7 Cápsulas";
"3882";"1";"Caja";
"3883";"1";"6 Sobres";
"3884";"1";"Caja";
"3885";"1";"20 Tabletas";
"3886";"1";"Caja";
"3887";"1";"28 Tabletas";
"3888";"1";"Frasco";
"3889";"1";"5 ml";
"3890";"1";"Caja";
"3891";"1";"1 Ampolla";
"3892";"1";"Caja";
"3893";"1";"10 Comprimidos";
"3894";"1";"Frasco";
"3895";"1";"5 ml";
"3896";"1";"Caja";
"3897";"1";"10 Tabletas";
"3898";"1";"Caja";
"3899";"1";"300 Cápsulas";
"3900";"1";"Caja";
"3901";"1";"250 Cápsulas";
"3902";"1";"Frasco";
"3903";"1";"150 ml";
"3904";"1";"Frasco";
"3905";"1";"170 ml";
"3906";"1";"Frasco";
"3907";"1";"1 Ampolla";
"3908";"1";"Caja";
"3909";"1";"15 Sobres";
"3910";"1";"Caja";
"3911";"1";"10 Cápsulas";
"3912";"1";"Caja";
"3913";"1";"50 Tabletas";
"3914";"1";"Caja";
"3915";"1";"1 Ampolla";
"3916";"1";"Frasco";
"3917";"1";"100 Cápsulas";
"3918";"1";"Caja";
"3919";"1";"7 Tabletas";
"3920";"1";"Frasco";
"3921";"1";"120 ml";
"3922";"1";"Frasco";
"3923";"1";"120 ml";
"3924";"1";"Caja";
"3925";"1";"20 Cápsulas";
"3926";"1";"Caja";
"3927";"1";"24 Tabletas";
"3928";"1";"Caja";
"3929";"1";"50 Tabletas";
"3930";"1";"Frasco";
"3931";"1";"120 Dosis";
"3932";"1";"Caja";
"3933";"1";"30 Tabletas";
"3934";"1";"Tubo";
"3935";"1";"15 g";
"3936";"1";"Caja";
"3937";"1";"6 Tabletas";
"3938";"1";"Caja";
"3939";"1";"6 Tabletas";
"3940";"1";"Caja";
"3941";"1";"144 Tabletas";
"3942";"1";"Caja";
"3943";"1";"40 Tabletas";
"3944";"1";"Caja";
"3945";"1";"48 Cápsulas";
"3946";"1";"Frasco";
"3947";"1";"300 g";
"3948";"1";"Frasco";
"3949";"1";"60 ml";
"3950";"1";"Caja";
"3951";"1";"30 Sobres";
"3952";"1";"Caja";
"3953";"1";"100 Comprimidos";
"3954";"1";"Tubo";
"3955";"1";"20 g";
"3956";"1";"Frasco";
"3957";"1";"85 ml";
"3958";"1";"Tubo";
"3959";"1";"15 g";
"3960";"1";"Caja";
"3961";"1";"30 Cápsulas";
"3962";"1";"Caja";
"3963";"1";"30 Tabletas";
"3964";"1";"Caja";
"3965";"1";"30 Cápsulas";
"3966";"1";"Frasco";
"3967";"1";"50 ml";
"3968";"1";"Caja";
"3969";"1";"10 Tabletas";
"3970";"1";"Frasco";
"3971";"1";"100 ml";
"3972";"1";"Caja";
"3973";"1";"14 Tabletas";
"3974";"1";"Frasco";
"3975";"1";"120 ml";
"3976";"1";"Caja";
"3977";"1";"12 Sobres";
"3978";"1";"Caja";
"3979";"1";"3 Ampollas";
"3980";"1";"Frasco";
"3981";"1";"3 ml";
"3982";"1";"Tubo";
"3983";"1";"20 g";
"3984";"1";"Caja";
"3985";"1";"14 Tabletas";
"3986";"1";"Caja";
"3987";"1";"30 Comprimidos";
"3988";"1";"Caja";
"3989";"1";"14 Tabletas";
"3990";"1";"Caja";
"3991";"1";"10 Tabletas";
"3992";"1";"Frasco";
"3993";"1";"15 ml";
"3994";"1";"Frasco";
"3995";"1";"15 ml";
"3996";"1";"Tubo";
"3997";"1";"20 g";
"3998";"1";"Caja";
"3999";"1";"144 Tabletas";
"4000";"1";"Frasco";
"4001";"1";"400 ml";
"4002";"1";"Caja";
"4003";"1";"100 Tabletas";
"4004";"1";"Tubo";
"4005";"1";"40 g";
"4006";"1";"Caja";
"4007";"1";"15 Cápsulas";
"4008";"1";"Caja";
"4009";"1";"10 Tabletas";
"4010";"1";"Caja";
"4011";"1";"10 Tabletas";
"4012";"1";"Caja";
"4013";"1";"8 Tabletas";
"4014";"1";"Caja";
"4015";"1";"15 Tabletas";
"4016";"1";"Caja";
"4017";"1";"100 Tabletas";
"4018";"1";"Caja";
"4019";"1";"1 Sobre";
"4020";"1";"Caja";
"4021";"1";"14 Comprimidos";
"4022";"1";"Caja";
"4023";"1";"10 Tabletas";
"4024";"1";"Frasco";
"4025";"1";"200 ml";
"4026";"1";"Frasco";
"4027";"1";"5 ml";
"4028";"1";"Caja";
"4029";"1";"10 Tabletas";
"4030";"1";"Caja";
"4031";"1";"20 Comprimidos";
"4032";"1";"Caja";
"4033";"1";"5 Comprimidos";
"4034";"1";"Caja";
"4035";"1";"50 Cápsulas";
"4036";"1";"Tubo";
"4037";"1";"40 g";
"4038";"1";"Tubo";
"4039";"1";"15 g";
"4040";"1";"Caja";
"4041";"1";"28 Tabletas";
"4042";"1";"Tubo";
"4043";"1";"15 g";
"4044";"1";"Tubo";
"4045";"1";"5 g";
"4046";"1";"Caja";
"4047";"1";"10 Tabletas";
"4048";"1";"Frasco";
"4049";"1";"15 ml";
"4050";"1";"Caja";
"4051";"1";"30 Cápsulas";
"4052";"1";"Caja";
"4053";"1";"14 Comprimidos";
"4054";"1";"Caja";
"4055";"1";"30 Cápsulas";
"4056";"1";"Frasco";
"4057";"1";"5 ml";
"4058";"1";"Caja";
"4059";"1";"30 Comprimidos";
"4060";"1";"Frasco";
"4061";"1";"60 ml";
"4062";"1";"Caja";
"4063";"1";"60 Cápsulas";
"4064";"1";"Caja";
"4065";"1";"100 Tabletas";
"4066";"1";"Frasco";
"4067";"1";"100 ml";
"4068";"1";"Caja";
"4069";"1";"10 Óvulos";
"4070";"1";"Frasco";
"4071";"1";"60 ml";
"4072";"1";"Caja";
"4073";"1";"10 Tabletas";
"4074";"1";"Frasco";
"4075";"1";"200 dosis";
"4076";"1";"Frasco";
"4077";"1";"60 ml";
"4078";"1";"Caja";
"4079";"1";"14 Tabletas";
"4080";"1";"Tubo";
"4081";"1";"40 g";
"4082";"1";"Caja";
"4083";"1";"10 Tabletas";
"4084";"1";"Caja";
"4085";"1";"4 Tabletas";
"4086";"1";"Caja";
"4087";"1";"14 Cápsulas";
"4088";"1";"Caja";
"4089";"1";"10 Tabletas";
"4090";"1";"Caja";
"4091";"1";"50 Tabletas";
"4092";"1";"Caja";
"4093";"1";"30 Cápsulas";
"4094";"1";"Caja";
"4095";"1";"30 Tabletas";
"4096";"1";"Caja";
"4097";"1";"20 Comprimidos";
"4098";"1";"Frasco";
"4099";"1";"5 ml";
"4100";"1";"Caja";
"4101";"1";"2 Ampollas";
"4102";"1";"Caja";
"4103";"1";"7 Tabletas";
"4104";"1";"Frasco";
"4105";"1";"10 ml";
"4106";"1";"Caja";
"4107";"1";"14 Tabletas";
"4108";"1";"Caja";
"4109";"1";"250 g";
"4110";"1";"Caja";
"4111";"1";"30 Sobres";
"4112";"1";"Frasco";
"4113";"1";"360ml";
"4114";"1";"Frasco";
"4115";"1";"150 ml";
"4116";"1";"Caja";
"4117";"1";"28 Cápsulas";
"4118";"1";"Frasco";
"4119";"1";"60 ml";
"4120";"1";"No";
"4121";"1";"Si";
"4122";"1";"Caja";
"4123";"1";"7 Cápsulas";
"4124";"1";"CAJA";
"4125";"1";"3 Cápsulas";
"4126";"1";"Frasco";
"4127";"1";"120  ml";
"4128";"1";"Frasco";
"4129";"1";"30  ml";
"4130";"1";"Frasco";
"4131";"1";"300 ml";
"4132";"1";"Frasco";
"4133";"1";"30 ml";
"4134";"1";"Tubo";
"4135";"1";"30 g";
"4136";"1";"Frasco";
"4137";"1";"120  ml";
"4138";"1";"Caja";
"4139";"1";"14 Tabletas";
"4140";"1";"Frasco";
"4141";"1";"20  ml";
"4142";"1";"Caja";
"4143";"1";"6 Sobres";
"4144";"1";"Frasco";
"4145";"1";"120  ml";
"4146";"1";"Frasco";
