id_category;id_shop;id_lang;name;description;link_rewrite;meta_title;meta_keywords;meta_description;
"825";"1";"1";"UNIDAD CORONARIA";"¿Buscas profesional médico en Unidad Coronaria? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación.
Una Unidad Coronaria es en realidad una Unidad de Cuidados Intensivos, en la que se ingresan pacientes que presentan problemas cardíacos graves, o que pueden acarrear graves consecuencias en caso de complicarse. Tales procesos son, por ejemplo, la angina de pecho, el infarto agudo de miocardio, determinadas arritmias cardíacas severas, la insuficiencia cardíaca congestiva que no responde a medicación.";"unidad-coronaria";"MÉDICOS-UNIDAD CORONARIA";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"826";"1";"1";"UNIDAD DE CUIDADO INTENSIVO";"¿Buscas profesional médico en Unidades de cuidado intensivo? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación.
La medicina intensiva es una especialidad médica dedicada al suministro de soporte vital o de soporte a los sistemas orgánicos en los pacientes que están críticamente enfermos, quienes generalmente también requieren supervisión y monitorización intensiva.
Los pacientes que requieren cuidados intensivos, por lo general también necesitan soporte para la inestabilidad hemodinámica (hipotensión o hipertensión), para las vías aéreas o el compromiso respiratorio o el fracaso renal, y a menudo los tres. Los pacientes admitidos en las unidades de cuidados intensivos (UCI), también llamadas unidades de vigilancia intensiva (UVI), que no requieren soporte para lo antedicho, generalmente son admitidos para la supervisión intensiva/invasora, habitualmente después de cirugía mayor.
Fuente: https://es.wikipedia.org/wiki/Medicina_intensiva";"unidad-de-cuidado-intensivo";"MÉDICOS-UNIDAD DE CUIDADO INTENSIVO";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"827";"1";"1";"UROLOGÍA";"¿Buscas profesional médico en Urología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación.
Es la especialidad médico-quirúrgica que se ocupa del estudio, diagnóstico y tratamiento de las patologías que afectan al aparato urinario, glándulas suprarrenales y retroperitoneo de ambos sexos y al aparato reproductor masculino, sin límite de edad.
Fuente: https://es.wikipedia.org/wiki/Urologia";"urologia";"MÉDICOS-UROLOGÍA";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"828";"1";"1";"A.F-Armenia (Antioquia)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-armenia-antioquia";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Armenia (Antioquia)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"829";"1";"1";"A.F-Bogotá D.C. (Distrito Capital)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-bogota-dc-distrito-capital";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Bogotá, D.C. (Distrito Capital)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"830";"1";"1";"A.F-Boyacá (Boyaca)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-boyaca-boyaca";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Boyacá (Boyaca)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"831";"1";"1";"A.F-Bucaramanga (Santander)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-bucaramanga-santander";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Bucaramanga (Santander)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"832";"1";"1";"A.F-Cali (Valle del Cauca)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-cali-valle-del-cauca";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Cali (Valle del Cauca)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"833";"1";"1";"A.F-Pasto (Nariño)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-pasto-narino";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Pasto (Nariño)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"834";"1";"1";"A.F-Sincelejo (Sucre)";"¿Buscas profesional médico en angiología - flebología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
Los especialistas en estos campos se encargan del estudio de los vasos del sistema circulatorio y del sistema linfático; incluyendo la anatomía de los vasos sanguíneos (como arterias, venas, capilares), además realizan un estudio general del estado de las venas. 
Angiólogos y flebólogos expertos.";"af-sincelejo-sucre";"ANGIOLOGÍA - FLEBOLOGÍA-A.F-Sincelejo (Sucre)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
"835";"1";"1";"ALE-Armenia (Antioquia)";"¿Buscas profesional médico en Inmunología? En Farmalisto podrás encontrar médicos en todas las especialidades de la medicina. Ponte en contacto con nuestros médicos afiliados. Contamos con un amplio directorio de profesionales de la salud listados por especialidad o ubicación. 
La inmunología es una rama amplia de la biología y de las ciencias biomédicas que se ocupa del estudio del sistema inmunitario, entendiendo como tal al conjunto de órganos, tejidos y células que, en los vertebrados, tienen como función reconocer elementos o ajenos dando una respuesta (respuesta inmunitaria). La ciencia trata, entre otras cosas, el funcionamiento fisiológico del sistema inmunitario tanto en estados de salud como de enfermedad; las alteraciones en las funciones del sistema inmunitario (enfermedades autoinmunitarias, hipersensibilidades, inmunodeficiencias, rechazo a los trasplantes); las características físicas, químicas y fisiológicas de los componentes del sistema inmunitario in vitro, in situ, e in vivo.
Fuente: https://es.wikipedia.org/wiki/Inmunolog%C3%ADa";"ale-armenia-antioquia";"INMUNOLOGÍA -ALE-Armenia (Antioquia)";"Doctores, medicina general, directorio, médicos, medicina, bogotá, salud, Colombia, tratamiento, profesional,enfermedad";"Encuentre información sobre este y otros profesionales de la salud en cada área de la medicina en Colombia. Farmalisto, Salud y bienestar para todos.";
